    169,        -200.,          90.,          60.
    170,        -200.,          80.,          60.
    171,        -200.,          70.,          60.
    172,        -200.,          60.,          60.
    173,        -200.,          50.,          60.
    174,        -200.,          40.,          60.
    175,        -200.,          30.,          60.
    176,        -200.,          20.,          60.
    177,        -200.,          10.,          60.
    178,         -80.,          10.,          60.
    179,         -80.,          20.,          60.
    180,         -80.,          30.,          60.
    181,         -80.,          40.,          60.
    182,         -80.,          50.,          60.
    183,         -80.,          60.,          60.
    184,         -80.,          70.,          60.
    185,         -80.,          80.,          60.
    186,         -80.,          90.,          60.
    187,         -80.,         100.,          60.
    188,         -80.,         110.,          60.
    189,        -200.,          10.,           0.
    190,        -200.,          20.,           0.
    191,        -200.,          30.,           0.
    192,        -200.,          40.,           0.
    193,        -200.,          50.,           0.
    194,        -200.,          60.,           0.
    195,        -200.,          70.,           0.
    196,        -200.,          80.,           0.
    197,        -200.,          90.,           0.
    198,        -200.,         100.,           0.
    199,        -200.,         110.,           0.
    200,         -80.,         110.,           0.
    201,         -80.,         100.,           0.
    202,         -80.,          90.,           0.
    203,         -80.,          80.,           0.
    204,         -80.,          70.,           0.
    205,         -80.,          60.,           0.
    206,         -80.,          50.,           0.
    207,         -80.,          40.,           0.
    208,         -80.,          30.,           0.
    209,         -80.,          20.,           0.
    210,         -80.,          10.,           0.
    211,         200.,           0.,          20.
    212,         200.,           0.,          40.
    213,         190.,           0.,          60.
    214,         180.,           0.,          40.
    215,         180.,           0.,          20.
    216,         190.,           0.,           0.
    217,         170.,           0.,          40.
    218,         170.,           0.,          20.
    219,          80.,           0.,          40.
    220,          80.,           0.,          20.
    221,          90.,           0.,           0.
    222,         100.,           0.,           0.
    223,         110.,           0.,           0.
    224,         120.,           0.,           0.
    225,         130.,           0.,           0.
    226,         140.,           0.,           0.
    227,         150.,           0.,           0.
    228,         160.,           0.,           0.
    229,         160.,           0.,          60.
    230,         150.,           0.,          60.
    231,         140.,           0.,          60.
    232,         130.,           0.,          60.
    233,         120.,           0.,          60.
    234,         110.,           0.,          60.
    235,         100.,           0.,          60.
    236,          90.,           0.,          60.
    237,         200.,         120.,          40.
    238,         200.,         120.,          20.
    239,          90.,         120.,          60.
    240,         100.,         120.,          60.
    241,         110.,         120.,          60.
    242,         120.,         120.,          60.
    243,         130.,         120.,          60.
    244,         140.,         120.,          60.
    245,         150.,         120.,          60.
    246,         160.,         120.,          60.
    247,         170.,         120.,          60.
    248,         180.,         120.,          60.
    249,         190.,         120.,          60.
    250,          80.,         120.,          20.
    251,          80.,         120.,          40.
    252,         190.,         120.,           0.
    253,         180.,         120.,           0.
    254,         170.,         120.,           0.
    255,         160.,         120.,           0.
    256,         150.,         120.,           0.
    257,         140.,         120.,           0.
    258,         130.,         120.,           0.
    259,         120.,         120.,           0.
    260,         110.,         120.,           0.
    261,         100.,         120.,           0.
    262,          90.,         120.,           0.
    263,          80.,          10.,           0.
    264,          80.,          20.,           0.
    265,          80.,          30.,           0.
    266,          80.,          40.,           0.
    267,          80.,          50.,           0.
    268,          80.,          60.,           0.
    269,          80.,          70.,           0.
    270,          80.,          80.,           0.
    271,          80.,          90.,           0.
    272,          80.,         100.,           0.
    273,          80.,         110.,           0.
    274,         200.,         110.,           0.
    275,         200.,         100.,           0.
    276,         200.,          90.,           0.
    277,         200.,          80.,           0.
    278,         200.,          70.,           0.
    279,         200.,          60.,           0.
    280,         200.,          50.,           0.
    281,         200.,          40.,           0.
    282,         200.,          30.,           0.
    283,         200.,          20.,           0.
    284,         200.,          10.,           0.
    285,          80.,         110.,          60.
    286,          80.,         100.,          60.
    287,          80.,          90.,          60.
    288,          80.,          80.,          60.
    289,          80.,          70.,          60.
    290,          80.,          60.,          60.
    291,          80.,          50.,          60.
    292,          80.,          40.,          60.
    293,          80.,          30.,          60.
    294,          80.,          20.,          60.
    295,          80.,          10.,          60.
    296,         200.,          10.,          60.
    297,         200.,          20.,          60.
    298,         200.,          30.,          60.
    299,         200.,          40.,          60.
    300,         200.,          50.,          60.
    301,         200.,          60.,          60.
    302,         200.,          70.,          60.
    303,         200.,          80.,          60.
    304,         200.,          90.,          60.
    305,         200.,         100.,          60.
    306,         200.,         110.,          60.
    307,         180.,           0.,          60.
    308,         180.,           0.,           0.
    309,         170.,           0.,          60.
    310,         170.,           0.,           0.
    311,          80.,           0.,          60.
    312,          80.,           0.,           0.
    313,         200.,         120.,          60.
    314,          80.,         120.,          60.
    315,          80.,         120.,           0.
    316,         200.,         120.,           0.
    317,         -80.,         120.,          60.
    318,         -80.,         120.,           0.
    319,        -200.,         120.,           0.
    320,        -200.,         120.,          60.
    321,         -80.,           0.,           0.
    322,        -170.,           0.,           0.
    323,        -170.,           0.,          60.
    324,         -80.,           0.,          60.
    325,        -180.,           0.,          60.
    326,        -180.,           0.,           0.
    327,        -200.,           0.,          60.
    328,        -200.,           0.,           0.
    329,         -90.,         120.,          40.
    330,         -90.,         120.,          20.
    331,        -100.,         120.,          40.
    332,        -100.,         120.,          20.
    333,        -110.,         120.,          40.
    334,        -110.,         120.,          20.
    335,        -120.,         120.,          40.
    336,        -120.,         120.,          20.
    337,        -130.,         120.,          40.
    338,        -130.,         120.,          20.
    339,        -140.,         120.,          40.
    340,        -140.,         120.,          20.
    341,        -150.,         120.,          40.
    342,        -150.,         120.,          20.
    343,        -160.,         120.,          40.
    344,        -160.,         120.,          20.
    345,        -170.,         120.,          40.
    346,        -170.,         120.,          20.
    347,        -180.,         120.,          40.
    348,        -180.,         120.,          20.
    349,        -190.,         120.,          40.
    350,        -190.,         120.,          20.
    351,         -90.,           0.,          40.
    352,         -90.,           0.,          20.
    353,        -100.,           0.,          40.
    354,        -100.,           0.,          20.
    355,        -110.,           0.,          40.
    356,        -110.,           0.,          20.
    357,        -120.,           0.,          40.
    358,        -120.,           0.,          20.
    359,        -130.,           0.,          40.
    360,        -130.,           0.,          20.
    361,        -140.,           0.,          40.
    362,        -140.,           0.,          20.
    363,        -150.,           0.,          40.
    364,        -150.,           0.,          20.
    365,        -160.,           0.,          40.
    366,        -160.,           0.,          20.
    367,        -190.,           0.,          20.
    368,        -190.,           0.,          40.
    369,         -90.,         110.,          60.
    370,        -100.,         110.,          60.
    371,        -110.,         110.,          60.
    372,        -120.,         110.,          60.
    373,        -130.,         110.,          60.
    374,        -140.,         110.,          60.
    375,        -150.,         110.,          60.
    376,        -160.,         110.,          60.
