    440,          24.,          98.
    441,          22.,          42.
    442,          22.,          44.
    443,          22.,          46.
    444,          22.,          48.
    445,          22.,          50.
    446,          22.,          52.
    447,          22.,          54.
    448,          22.,          56.
    449,          22.,          58.
    450,          22.,          60.
    451,          22.,          62.
    452,          22.,          64.
    453,          22.,          66.
    454,          22.,          68.
    455,          22.,          70.
    456,          22.,          72.
    457,          22.,          74.
    458,          22.,          76.
    459,          22.,          78.
    460,          22.,          80.
    461,          22.,          82.
    462,          22.,          84.
    463,          22.,          86.
    464,          22.,          88.
    465,          22.,          90.
    466,          22.,          92.
    467,          22.,          94.
    468,          22.,          96.
    469,          22.,          98.
    470,          20.,          42.
    471,          20.,          44.
    472,          20.,          46.
    473,          20.,          48.
    474,          20.,          50.
    475,          20.,          52.
    476,          20.,          54.
    477,          20.,          56.
    478,          20.,          58.
    479,          20.,          60.
    480,          20.,          62.
    481,          20.,          64.
    482,          20.,          66.
    483,          20.,          68.
    484,          20.,          70.
    485,          20.,          72.
    486,          20.,          74.
    487,          20.,          76.
    488,          20.,          78.
    489,          20.,          80.
    490,          20.,          82.
    491,          20.,          84.
    492,          20.,          86.
    493,          20.,          88.
    494,          20.,          90.
    495,          20.,          92.
    496,          20.,          94.
    497,          20.,          96.
    498,          20.,          98.
    499,          18.,          42.
    500,          18.,          44.
    501,          18.,          46.
    502,          18.,          48.
    503,          18.,          50.
    504,          18.,          52.
    505,          18.,          54.
    506,          18.,          56.
    507,          18.,          58.
    508,          18.,          60.
    509,          18.,          62.
    510,          18.,          64.
    511,          18.,          66.
    512,          18.,          68.
    513,          18.,          70.
    514,          18.,          72.
    515,          18.,          74.
    516,          18.,          76.
    517,          18.,          78.
    518,          18.,          80.
    519,          18.,          82.
    520,          18.,          84.
    521,          18.,          86.
    522,          18.,          88.
    523,          18.,          90.
    524,          18.,          92.
    525,          18.,          94.
    526,          18.,          96.
    527,          18.,          98.
    528,          16.,          42.
    529,          16.,          44.
    530,          16.,          46.
    531,          16.,          48.
    532,          16.,          50.
    533,          16.,          52.
    534,          16.,          54.
    535,          16.,          56.
    536,          16.,          58.
    537,          16.,          60.
    538,          16.,          62.
    539,          16.,          64.
    540,          16.,          66.
    541,          16.,          68.
    542,          16.,          70.
    543,          16.,          72.
    544,          16.,          74.
    545,          16.,          76.
    546,          16.,          78.
    547,          16.,          80.
    548,          16.,          82.
    549,          16.,          84.
    550,          16.,          86.
    551,          16.,          88.
    552,          16.,          90.
    553,          16.,          92.
    554,          16.,          94.
    555,          16.,          96.
    556,          16.,          98.
    557,          14.,          42.
    558,          14.,          44.
    559,          14.,          46.
    560,          14.,          48.
    561,          14.,          50.
    562,          14.,          52.
    563,          14.,          54.
    564,          14.,          56.
    565,          14.,          58.
    566,          14.,          60.
    567,          14.,          62.
    568,          14.,          64.
    569,          14.,          66.
    570,          14.,          68.
    571,          14.,          70.
    572,          14.,          72.
    573,          14.,          74.
    574,          14.,          76.
    575,          14.,          78.
    576,          14.,          80.
    577,          14.,          82.
    578,          14.,          84.
    579,          14.,          86.
    580,          14.,          88.
    581,          14.,          90.
    582,          14.,          92.
    583,          14.,          94.
    584,          14.,          96.
    585,          14.,          98.
    586,          12.,          42.
    587,          12.,          44.
    588,          12.,          46.
    589,          12.,          48.
    590,          12.,          50.
    591,          12.,          52.
    592,          12.,          54.
    593,          12.,          56.
    594,          12.,          58.
    595,          12.,          60.
    596,          12.,          62.
    597,          12.,          64.
    598,          12.,          66.
    599,          12.,          68.
    600,          12.,          70.
    601,          12.,          72.
    602,          12.,          74.
    603,          12.,          76.
    604,          12.,          78.
    605,          12.,          80.
    606,          12.,          82.
    607,          12.,          84.
    608,          12.,          86.
    609,          12.,          88.
    610,          12.,          90.
    611,          12.,          92.
    612,          12.,          94.
    613,          12.,          96.
    614,          12.,          98.
    615,          10.,          42.
    616,          10.,          44.
    617,          10.,          46.
    618,          10.,          48.
    619,          10.,          50.
    620,          10.,          52.
    621,          10.,          54.
    622,          10.,          56.
    623,          10.,          58.
    624,          10.,          60.
    625,          10.,          62.
    626,          10.,          64.
    627,          10.,          66.
    628,          10.,          68.
    629,          10.,          70.
    630,          10.,          72.
    631,          10.,          74.
    632,          10.,          76.
    633,          10.,          78.
    634,          10.,          80.
    635,          10.,          82.
    636,          10.,          84.
    637,          10.,          86.
    638,          10.,          88.
    639,          10.,          90.
    640,          10.,          92.
    641,          10.,          94.
    642,          10.,          96.
    643,          10.,          98.
    644,           8.,          42.
    645,           8.,          44.
    646,           8.,          46.
    647,           8.,          48.
    648,           8.,          50.
    649,           8.,          52.
    650,           8.,          54.
    651,           8.,          56.
    652,           8.,          58.
    653,           8.,          60.
    654,           8.,          62.
    655,           8.,          64.
    656,           8.,          66.
    657,           8.,          68.
    658,           8.,          70.
    659,           8.,          72.
    660,           8.,          74.
    661,           8.,          76.
    662,           8.,          78.
    663,           8.,          80.
    664,           8.,          82.
    665,           8.,          84.
    666,           8.,          86.
    667,           8.,          88.
    668,           8.,          90.
    669,           8.,          92.
    670,           8.,          94.
    671,           8.,          96.
    672,           8.,          98.
    673,           6.,          42.
    674,           6.,          44.
    675,           6.,          46.
    676,           6.,          48.
    677,           6.,          50.
    678,           6.,          52.
    679,           6.,          54.
    680,           6.,          56.
    681,           6.,          58.
    682,           6.,          60.
    683,           6.,          62.
    684,           6.,          64.
    685,           6.,          66.
    686,           6.,          68.
    687,           6.,          70.
    688,           6.,          72.
    689,           6.,          74.
    690,           6.,          76.
    691,           6.,          78.
    692,           6.,          80.
    693,           6.,          82.
    694,           6.,          84.
    695,           6.,          86.
    696,           6.,          88.
    697,           6.,          90.
    698,           6.,          92.
    699,           6.,          94.
    700,           6.,          96.
    701,           6.,          98.
    702,           4.,          42.
    703,           4.,          44.
    704,           4.,          46.
    705,           4.,          48.
    706,           4.,          50.
    707,           4.,          52.
    708,           4.,          54.
    709,           4.,          56.
    710,           4.,          58.
    711,           4.,          60.
    712,           4.,          62.
    713,           4.,          64.
    714,           4.,          66.
    715,           4.,          68.
    716,           4.,          70.
    717,           4.,          72.
    718,           4.,          74.
    719,           4.,          76.
    720,           4.,          78.
    721,           4.,          80.
    722,           4.,          82.
    723,           4.,          84.
    724,           4.,          86.
    725,           4.,          88.
    726,           4.,          90.
    727,           4.,          92.
    728,           4.,          94.
    729,           4.,          96.
    730,           4.,          98.
    731,           2.,          42.
    732,           2.,          44.
    733,           2.,          46.
    734,           2.,          48.
    735,           2.,          50.
    736,           2.,          52.
    737,           2.,          54.
    738,           2.,          56.
    739,           2.,          58.
    740,           2.,          60.
    741,           2.,          62.
    742,           2.,          64.
    743,           2.,          66.
    744,           2.,          68.
    745,           2.,          70.
    746,           2.,          72.
    747,           2.,          74.
    748,           2.,          76.
    749,           2.,          78.
    750,           2.,          80.
    751,           2.,          82.
    752,           2.,          84.
    753,           2.,          86.
    754,           2.,          88.
    755,           2.,          90.
    756,           2.,          92.
    757,           2.,          94.
    758,           2.,          96.
    759,           2.,          98.
    760,           0.,          42.
    761,           0.,          44.
    762,           0.,          46.
    763,           0.,          48.
    764,           0.,          50.
    765,           0.,          52.
    766,           0.,          54.
    767,           0.,          56.
    768,           0.,          58.
    769,           0.,          60.
    770,           0.,          62.
    771,           0.,          64.
    772,           0.,          66.
    773,           0.,          68.
    774,           0.,          70.
    775,           0.,          72.
    776,           0.,          74.
    777,           0.,          76.
    778,           0.,          78.
    779,           0.,          80.
    780,           0.,          82.
    781,           0.,          84.
    782,           0.,          86.
    783,           0.,          88.
    784,           0.,          90.
    785,           0.,          92.
    786,           0.,          94.
    787,           0.,          96.
    788,           0.,          98.
    789,          -2.,          42.
    790,          -2.,          44.
    791,          -2.,          46.
    792,          -2.,          48.
    793,          -2.,          50.
    794,          -2.,          52.
    795,          -2.,          54.
    796,          -2.,          56.
    797,          -2.,          58.
    798,          -2.,          60.
    799,          -2.,          62.
    800,          -2.,          64.
    801,          -2.,          66.
    802,          -2.,          68.
    803,          -2.,          70.
    804,          -2.,          72.
    805,          -2.,          74.
    806,          -2.,          76.
    807,          -2.,          78.
    808,          -2.,          80.
    809,          -2.,          82.
    810,          -2.,          84.
    811,          -2.,          86.
    812,          -2.,          88.
    813,          -2.,          90.
    814,          -2.,          92.
    815,          -2.,          94.
    816,          -2.,          96.
    817,          -2.,          98.
    818,          -4.,          42.
    819,          -4.,          44.
    820,          -4.,          46.
    821,          -4.,          48.
    822,          -4.,          50.
    823,          -4.,          52.
    824,          -4.,          54.
    825,          -4.,          56.
    826,          -4.,          58.
    827,          -4.,          60.
    828,          -4.,          62.
    829,          -4.,          64.
    830,          -4.,          66.
    831,          -4.,          68.
    832,          -4.,          70.
    833,          -4.,          72.
    834,          -4.,          74.
    835,          -4.,          76.
    836,          -4.,          78.
    837,          -4.,          80.
    838,          -4.,          82.
    839,          -4.,          84.
    840,          -4.,          86.
    841,          -4.,          88.
    842,          -4.,          90.
    843,          -4.,          92.
    844,          -4.,          94.
    845,          -4.,          96.
    846,          -4.,          98.
    847,          -6.,          42.
    848,          -6.,          44.
    849,          -6.,          46.
    850,          -6.,          48.
    851,          -6.,          50.
    852,          -6.,          52.
    853,          -6.,          54.
    854,          -6.,          56.
    855,          -6.,          58.
    856,          -6.,          60.
    857,          -6.,          62.
    858,          -6.,          64.
    859,          -6.,          66.
    860,          -6.,          68.
    861,          -6.,          70.
    862,          -6.,          72.
    863,          -6.,          74.
    864,          -6.,          76.
    865,          -6.,          78.
    866,          -6.,          80.
    867,          -6.,          82.
    868,          -6.,          84.
    869,          -6.,          86.
    870,          -6.,          88.
    871,          -6.,          90.
    872,          -6.,          92.
    873,          -6.,          94.
    874,          -6.,          96.
    875,          -6.,          98.
    876,          -8.,          42.
    877,          -8.,          44.
    878,          -8.,          46.
    879,          -8.,          48.
    880,          -8.,          50.
    881,          -8.,          52.
    882,          -8.,          54.
    883,          -8.,          56.
    884,          -8.,          58.
    885,          -8.,          60.
    886,          -8.,          62.
    887,          -8.,          64.
    888,          -8.,          66.
    889,          -8.,          68.
    890,          -8.,          70.
    891,          -8.,          72.
    892,          -8.,          74.
    893,          -8.,          76.
    894,          -8.,          78.
    895,          -8.,          80.
    896,          -8.,          82.
    897,          -8.,          84.
    898,          -8.,          86.
    899,          -8.,          88.
    900,          -8.,          90.
    901,          -8.,          92.
    902,          -8.,          94.
    903,          -8.,          96.
    904,          -8.,          98.
    905,         -10.,          42.
    906,         -10.,          44.
    907,         -10.,          46.
    908,         -10.,          48.
    909,         -10.,          50.
    910,         -10.,          52.
    911,         -10.,          54.
    912,         -10.,          56.
    913,         -10.,          58.
    914,         -10.,          60.
    915,         -10.,          62.
    916,         -10.,          64.
    917,         -10.,          66.
    918,         -10.,          68.
    919,         -10.,          70.
    920,         -10.,          72.
    921,         -10.,          74.
    922,         -10.,          76.
    923,         -10.,          78.
    924,         -10.,          80.
    925,         -10.,          82.
    926,         -10.,          84.
    927,         -10.,          86.
    928,         -10.,          88.
    929,         -10.,          90.
    930,         -10.,          92.
    931,         -10.,          94.
    932,         -10.,          96.
    933,         -10.,          98.
    934,         -12.,          42.
    935,         -12.,          44.
    936,         -12.,          46.
    937,         -12.,          48.
    938,         -12.,          50.
    939,         -12.,          52.
    940,         -12.,          54.
    941,         -12.,          56.
    942,         -12.,          58.
    943,         -12.,          60.
    944,         -12.,          62.
    945,         -12.,          64.
    946,         -12.,          66.
    947,         -12.,          68.
    948,         -12.,          70.
    949,         -12.,          72.
    950,         -12.,          74.
    951,         -12.,          76.
    952,         -12.,          78.
    953,         -12.,          80.
    954,         -12.,          82.
    955,         -12.,          84.
    956,         -12.,          86.
    957,         -12.,          88.
    958,         -12.,          90.
    959,         -12.,          92.
    960,         -12.,          94.
    961,         -12.,          96.
    962,         -12.,          98.
    963,         -14.,          42.
    964,         -14.,          44.
    965,         -14.,          46.
    966,         -14.,          48.
    967,         -14.,          50.
    968,         -14.,          52.
    969,         -14.,          54.
    970,         -14.,          56.
    971,         -14.,          58.
    972,         -14.,          60.
    973,         -14.,          62.
    974,         -14.,          64.
    975,         -14.,          66.
    976,         -14.,          68.
    977,         -14.,          70.
    978,         -14.,          72.
    979,         -14.,          74.
    980,         -14.,          76.
    981,         -14.,          78.
    982,         -14.,          80.
    983,         -14.,          82.
    984,         -14.,          84.
    985,         -14.,          86.
    986,         -14.,          88.
    987,         -14.,          90.
    988,         -14.,          92.
    989,         -14.,          94.
    990,         -14.,          96.
    991,         -14.,          98.
    992,         -16.,          42.
    993,         -16.,          44.
    994,         -16.,          46.
    995,         -16.,          48.
    996,         -16.,          50.
    997,         -16.,          52.
    998,         -16.,          54.
    999,         -16.,          56.
   1000,         -16.,          58.
   1001,         -16.,          60.
   1002,         -16.,          62.
   1003,         -16.,          64.
   1004,         -16.,          66.
   1005,         -16.,          68.
   1006,         -16.,          70.
   1007,         -16.,          72.
   1008,         -16.,          74.
   1009,         -16.,          76.
   1010,         -16.,          78.
   1011,         -16.,          80.
   1012,         -16.,          82.
   1013,         -16.,          84.
   1014,         -16.,          86.
   1015,         -16.,          88.
   1016,         -16.,          90.
   1017,         -16.,          92.
   1018,         -16.,          94.
   1019,         -16.,          96.
   1020,         -16.,          98.
   1021,         -18.,          42.
   1022,         -18.,          44.
   1023,         -18.,          46.
   1024,         -18.,          48.
   1025,         -18.,          50.
   1026,         -18.,          52.
   1027,         -18.,          54.
   1028,         -18.,          56.
   1029,         -18.,          58.
   1030,         -18.,          60.
   1031,         -18.,          62.
   1032,         -18.,          64.
   1033,         -18.,          66.
   1034,         -18.,          68.
   1035,         -18.,          70.
   1036,         -18.,          72.
   1037,         -18.,          74.
   1038,         -18.,          76.
   1039,         -18.,          78.
   1040,         -18.,          80.
   1041,         -18.,          82.
   1042,         -18.,          84.
   1043,         -18.,          86.
   1044,         -18.,          88.
   1045,         -18.,          90.
   1046,         -18.,          92.
   1047,         -18.,          94.
   1048,         -18.,          96.
   1049,         -18.,          98.
   1050,         -20.,          42.
   1051,         -20.,          44.
   1052,         -20.,          46.
   1053,         -20.,          48.
   1054,         -20.,          50.
   1055,         -20.,          52.
   1056,         -20.,          54.
   1057,         -20.,          56.
   1058,         -20.,          58.
   1059,         -20.,          60.
   1060,         -20.,          62.
   1061,         -20.,          64.
   1062,         -20.,          66.
   1063,         -20.,          68.
   1064,         -20.,          70.
   1065,         -20.,          72.
   1066,         -20.,          74.
   1067,         -20.,          76.
   1068,         -20.,          78.
   1069,         -20.,          80.
   1070,         -20.,          82.
   1071,         -20.,          84.
   1072,         -20.,          86.
   1073,         -20.,          88.
   1074,         -20.,          90.
   1075,         -20.,          92.
   1076,         -20.,          94.
   1077,         -20.,          96.
   1078,         -20.,          98.
   1079,         -22.,          42.
   1080,         -22.,          44.
   1081,         -22.,          46.
   1082,         -22.,          48.
   1083,         -22.,          50.
   1084,         -22.,          52.
   1085,         -22.,          54.
   1086,         -22.,          56.
   1087,         -22.,          58.
   1088,         -22.,          60.
   1089,         -22.,          62.
   1090,         -22.,          64.
   1091,         -22.,          66.
   1092,         -22.,          68.
   1093,         -22.,          70.
   1094,         -22.,          72.
   1095,         -22.,          74.
   1096,         -22.,          76.
   1097,         -22.,          78.
   1098,         -22.,          80.
   1099,         -22.,          82.
   1100,         -22.,          84.
   1101,         -22.,          86.
   1102,         -22.,          88.
   1103,         -22.,          90.
   1104,         -22.,          92.
   1105,         -22.,          94.
   1106,         -22.,          96.
   1107,         -22.,          98.
   1108,         -24.,          42.
   1109,         -24.,          44.
   1110,         -24.,          46.
   1111,         -24.,          48.
   1112,         -24.,          50.
   1113,         -24.,          52.
   1114,         -24.,          54.
   1115,         -24.,          56.
   1116,         -24.,          58.
   1117,         -24.,          60.
   1118,         -24.,          62.
   1119,         -24.,          64.
   1120,         -24.,          66.
   1121,         -24.,          68.
   1122,         -24.,          70.
   1123,         -24.,          72.
   1124,         -24.,          74.
   1125,         -24.,          76.
   1126,         -24.,          78.
   1127,         -24.,          80.
   1128,         -24.,          82.
   1129,         -24.,          84.
   1130,         -24.,          86.
   1131,         -24.,          88.
   1132,         -24.,          90.
   1133,         -24.,          92.
   1134,         -24.,          94.
   1135,         -24.,          96.
   1136,         -24.,          98.
   1137,         -26.,          42.
   1138,         -26.,          44.
   1139,         -26.,          46.
   1140,         -26.,          48.
   1141,         -26.,          50.
   1142,         -26.,          52.
   1143,         -26.,          54.
   1144,         -26.,          56.
   1145,         -26.,          58.
   1146,         -26.,          60.
   1147,         -26.,          62.
   1148,         -26.,          64.
   1149,         -26.,          66.
   1150,         -26.,          68.
   1151,         -26.,          70.
   1152,         -26.,          72.
   1153,         -26.,          74.
   1154,         -26.,          76.
   1155,         -26.,          78.
   1156,         -26.,          80.
   1157,         -26.,          82.
   1158,         -26.,          84.
   1159,         -26.,          86.
   1160,         -26.,          88.
   1161,         -26.,          90.
   1162,         -26.,          92.
   1163,         -26.,          94.
   1164,         -26.,          96.
   1165,         -26.,          98.
   1166,         -28.,          42.
   1167,         -28.,          44.
   1168,         -28.,          46.
   1169,         -28.,          48.
   1170,         -28.,          50.
   1171,         -28.,          52.
   1172,         -28.,          54.
   1173,         -28.,          56.
   1174,         -28.,          58.
   1175,         -28.,          60.
   1176,         -28.,          62.
   1177,         -28.,          64.
   1178,         -28.,          66.
   1179,         -28.,          68.
   1180,         -28.,          70.
   1181,         -28.,          72.
   1182,         -28.,          74.
   1183,         -28.,          76.
   1184,         -28.,          78.
   1185,         -28.,          80.
   1186,         -28.,          82.
   1187,         -28.,          84.
   1188,         -28.,          86.
   1189,         -28.,          88.
   1190,         -28.,          90.
   1191,         -28.,          92.
   1192,         -28.,          94.
   1193,         -28.,          96.
   1194,         -28.,          98.
   1195,          70.,         110.
   1196,          70.,         100.
   1197,          70.,          90.
   1198,          70.,          80.
   1199,          70.,          70.
   1200,          70.,          60.
   1201,          70.,          50.
